ODB Name,Step,Frame,Part Instance Name, Element Label,         IntPt,X,Y,Z,Section Name,Material Name,Section Point,       S-Mises
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           173,             1,      -4.34516,       1.00481,  -125.738E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   47.5206E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           173,             1,      -4.34516,       1.00481,  -125.738E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   42.8235E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           174,             1,      -4.41331,   822.115E-03,  -127.710E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   47.8787E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           174,             1,      -4.41331,   822.115E-03,  -127.710E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   45.8988E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           175,             1,      -4.48147,   639.423E-03,  -129.682E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   46.1485E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           175,             1,      -4.48147,   639.423E-03,  -129.682E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   35.7260E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           176,             1,      -4.54962,   456.731E-03,  -131.655E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   49.4323E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           176,             1,      -4.54962,   456.731E-03,  -131.655E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   58.3535E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           177,             1,      -4.61777,   274.038E-03,  -133.627E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   39.8782E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           177,             1,      -4.61777,   274.038E-03,  -133.627E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   32.7418E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           178,             1,      -2.98211,       4.65865,   56.4737E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   63.4184E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           178,             1,      -2.98211,       4.65865,   56.4737E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   13.5808E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           179,             1,      -3.05026,       4.47596,   57.7643E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   54.9702E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           179,             1,      -3.05026,       4.47596,   57.7643E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   3.96202E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           180,             1,      -3.11841,       4.29327,   59.0549E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   46.4801E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           180,             1,      -3.11841,       4.29327,   59.0549E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   3.90510E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           181,             1,      -3.18657,       4.11058,   60.3456E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   38.9087E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           181,             1,      -3.18657,       4.11058,   60.3456E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   8.15548E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           182,             1,      -3.25472,       3.92788,   61.6362E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   11.4991E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           182,             1,      -3.25472,       3.92788,   61.6362E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   33.4203E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           183,             1,      -3.32287,       3.74519,   62.9269E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   28.6190E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           183,             1,      -3.32287,       3.74519,   62.9269E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   13.4889E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           184,             1,      -3.39102,        3.5625,   64.2175E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   25.4049E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           184,             1,      -3.39102,        3.5625,   64.2175E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   14.4296E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           185,             1,      -3.45918,       3.37981,   65.5081E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   22.6576E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           185,             1,      -3.45918,       3.37981,   65.5081E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   14.7241E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           186,             1,      -3.52733,       3.19712,   66.7988E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   20.8194E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           186,             1,      -3.52733,       3.19712,   66.7988E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   14.3028E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           187,             1,      -3.59548,       3.01442,   68.0894E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   19.1408E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           187,             1,      -3.59548,       3.01442,   68.0894E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   13.7697E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           188,             1,      -3.66363,       2.83173,   69.3801E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   18.0567E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           188,             1,      -3.66363,       2.83173,   69.3801E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   12.8845E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           189,             1,      -3.73179,       2.64904,   70.6707E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   16.6584E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           189,             1,      -3.73179,       2.64904,   70.6707E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   11.9375E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           190,             1,      -3.79994,       2.46635,   71.9614E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   15.9946E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           190,             1,      -3.79994,       2.46635,   71.9614E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   11.0979E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           191,             1,      -3.86809,       2.28365,   73.2520E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SNEG, (fraction = -1.0)",   10.2876E+06
C:/Users/matan/OneDrive - Delft University of Technology/Bureaublad/Matan Neumark/TUDelft Master Aerospace Engineering/Year 1/Q3/AE4204 Knowledge based engineering/Assignment/KBE_newnewgit/Parts/output/wing_box_job.odb,analysis1,Increment     15: Step Time =    1.000,"FRONT_SPAR-INSTANCE",           191,             1,      -3.86809,       2.28365,   73.2520E-03,"ASSEMBLY_FRONT_SPAR-INSTANCE_FRONT_SPAR","USER-CHOSEN_MATERIAL","shell < USER-CHOSEN_MATERIAL > < 5 section points > : SPOS, (fraction = 1.0)",   14.5764E+06
